,Unnamed: 0,user id,test group,converted,total ads,most ads day,most ads hour
1173,1173,1023461,ad,False,44,Wednesday,17
1174,1174,1272421,ad,False,96,Wednesday,15
1175,1175,1042647,ad,False,2,Tuesday,19
1176,1176,1008822,ad,False,1,Tuesday,19
1177,1177,1461404,ad,False,123,Sunday,19
1178,1178,1017928,ad,False,113,Thursday,18
1179,1179,1597602,ad,False,54,Tuesday,0
1180,1180,1526843,ad,False,106,Tuesday,13
1181,1181,1080386,ad,False,197,Wednesday,19
1182,1182,1316782,ad,False,991,Saturday,18
1183,1183,1232564,ad,False,28,Monday,19
1184,1184,1553468,ad,False,127,Wednesday,22
1185,1185,1119125,ad,False,23,Friday,14
1186,1186,1650704,ad,False,68,Tuesday,19
1187,1187,1073449,ad,False,91,Friday,13
1188,1188,1061839,ad,False,77,Tuesday,12
1189,1189,1434989,ad,False,115,Sunday,15
1190,1190,1425256,ad,False,97,Wednesday,10
1191,1191,905263,psa,False,40,Friday,21
1192,1192,1595877,ad,False,248,Saturday,14
1193,1193,1044201,ad,False,30,Monday,1
1194,1194,1180454,ad,False,228,Wednesday,14
1195,1195,1172571,ad,False,7,Tuesday,19
1196,1196,920842,psa,False,80,Friday,11
1197,1197,1168568,ad,False,18,Sunday,16
1198,1198,1441175,ad,False,514,Sunday,20
1199,1199,907176,psa,False,42,Sunday,13
1200,1200,1356737,ad,False,78,Wednesday,19
1201,1201,1075597,ad,False,186,Saturday,18
1202,1202,916520,psa,False,91,Saturday,11
1203,1203,1396921,ad,False,4,Wednesday,13
1204,1204,1616368,ad,False,109,Saturday,9
1205,1205,1003717,ad,False,182,Saturday,6
1206,1206,1164512,ad,False,554,Thursday,9
1207,1207,1650634,ad,False,7,Tuesday,19
1208,1208,914027,psa,False,73,Friday,13
1209,1209,1625686,ad,True,571,Monday,19
1210,1210,1036592,ad,False,176,Wednesday,0
1211,1211,1349640,ad,True,216,Monday,21
1212,1212,1324279,ad,False,177,Friday,19
1213,1213,1339017,ad,False,127,Thursday,21
1214,1214,1122486,ad,False,60,Tuesday,15
1215,1215,1135073,ad,False,55,Tuesday,22
1216,1216,1301145,ad,False,45,Tuesday,23
1217,1217,1467325,ad,False,31,Sunday,13
1218,1218,1443434,ad,False,79,Wednesday,12
1219,1219,1090110,ad,False,98,Wednesday,19
1220,1220,1364571,ad,False,21,Wednesday,17
1221,1221,1573203,ad,False,140,Sunday,19
1222,1222,1599351,ad,False,26,Thursday,14
1223,1223,1223161,ad,False,47,Tuesday,20
1224,1224,1524884,ad,False,33,Monday,12
1225,1225,1167099,ad,False,61,Sunday,15
1226,1226,1101810,ad,False,19,Monday,16
1227,1227,1193071,ad,True,226,Friday,21
1228,1228,1218003,ad,False,128,Monday,14
1229,1229,1289430,ad,False,33,Sunday,18
1230,1230,1624370,ad,False,4,Thursday,16
1231,1231,1583678,ad,False,146,Sunday,20
1232,1232,1311343,ad,False,138,Monday,19
1233,1233,1103377,ad,False,197,Sunday,21
1234,1234,1012687,ad,False,155,Monday,13
1235,1235,1455323,ad,False,81,Friday,16
1236,1236,1063370,ad,False,192,Wednesday,4
1237,1237,1075538,ad,False,182,Friday,19
1238,1238,1329388,ad,False,313,Monday,22
1239,1239,1185328,ad,False,77,Saturday,13
1240,1240,1469376,ad,False,45,Tuesday,11
1241,1241,1120165,ad,False,9,Wednesday,11
1242,1242,1063142,ad,False,298,Friday,18
1243,1243,1500085,ad,False,14,Wednesday,23
1244,1244,1469797,ad,False,234,Saturday,19
1245,1245,1599802,ad,False,84,Friday,19
1246,1246,1484035,ad,False,15,Tuesday,19
1247,1247,1110181,ad,False,93,Friday,7
1248,1248,1402179,ad,False,42,Wednesday,0
1249,1249,1037946,ad,False,133,Tuesday,20
1250,1250,919732,psa,False,84,Saturday,10
1251,1251,1081250,ad,False,161,Thursday,17
1252,1252,1052142,ad,False,17,Sunday,14
1253,1253,1009713,ad,False,81,Saturday,17
1254,1254,1450697,ad,False,27,Wednesday,20
1255,1255,1563156,ad,False,16,Tuesday,19
1256,1256,1152490,ad,False,4,Tuesday,20
1257,1257,1418711,ad,False,59,Friday,14
1258,1258,1534733,ad,True,121,Wednesday,10
1259,1259,1055754,ad,True,226,Wednesday,12
1260,1260,1358310,ad,False,242,Monday,9
1261,1261,922757,psa,False,39,Wednesday,19
1262,1262,1651326,ad,False,16,Tuesday,19
1263,1263,1630974,ad,False,542,Friday,18
1264,1264,1185430,ad,False,43,Tuesday,18
1265,1265,1261477,ad,False,99,Tuesday,21
1266,1266,1172789,ad,False,74,Sunday,10
1267,1267,1044075,ad,False,166,Sunday,16
1268,1268,1269728,ad,False,53,Friday,20
1269,1269,1252930,ad,False,89,Tuesday,22
1270,1270,1286584,ad,False,58,Wednesday,23
1271,1271,920477,psa,False,17,Sunday,3
1272,1272,1305275,ad,False,216,Sunday,2
1273,1273,1115684,ad,False,24,Tuesday,19
1274,1274,1383231,ad,False,67,Friday,8
1275,1275,1193791,ad,False,27,Thursday,7
1276,1276,1095443,ad,False,144,Monday,17
1277,1277,1310368,ad,False,124,Friday,14
1278,1278,1331839,ad,False,186,Thursday,18
1279,1279,1465436,ad,False,17,Monday,21
1280,1280,906457,psa,False,86,Saturday,9
1281,1281,1295219,ad,False,112,Thursday,21
1282,1282,1393076,ad,False,122,Tuesday,21
1283,1283,1441313,ad,False,16,Thursday,22
1284,1284,1008476,ad,False,209,Saturday,19
1285,1285,1380632,ad,True,698,Wednesday,20
1286,1286,1465454,ad,False,38,Tuesday,19
1287,1287,1060204,ad,False,139,Saturday,21
1288,1288,1261101,ad,False,66,Monday,10
1289,1289,1625664,ad,False,163,Tuesday,22
1290,1290,923392,psa,False,76,Thursday,19
1291,1291,1176543,ad,False,23,Wednesday,18
1292,1292,1017121,ad,False,1,Tuesday,19
1293,1293,1054262,ad,False,91,Tuesday,21
1294,1294,1193244,ad,False,125,Wednesday,20
1295,1295,1150432,ad,False,13,Friday,18
1296,1296,1439658,ad,False,64,Friday,19
1297,1297,919506,psa,False,196,Monday,15
1298,1298,1076807,ad,False,29,Monday,19
1299,1299,1183558,ad,False,87,Friday,20
1300,1300,1606557,ad,False,28,Wednesday,15
1301,1301,1097295,ad,False,41,Wednesday,6
1302,1302,1041527,ad,False,170,Friday,19
1303,1303,1198128,ad,False,53,Tuesday,22
1304,1304,1253236,ad,False,47,Saturday,16
1305,1305,1071829,ad,False,7,Tuesday,19
1306,1306,1120580,ad,False,88,Tuesday,20
1307,1307,1115325,ad,False,2,Tuesday,19
1308,1308,1109972,ad,False,51,Tuesday,23
1309,1309,1059723,ad,False,55,Tuesday,10
1310,1310,1100516,ad,False,67,Sunday,12
1311,1311,1320141,ad,False,63,Tuesday,19
1312,1312,1293156,ad,False,40,Tuesday,21
1313,1313,1554135,ad,False,258,Friday,20
1314,1314,1120786,ad,False,120,Tuesday,11
1315,1315,1300880,ad,False,83,Wednesday,11
1316,1316,1203314,ad,False,25,Friday,19
1317,1317,1263162,ad,False,228,Sunday,20
1318,1318,1070578,ad,False,22,Tuesday,19
1319,1319,1106017,ad,False,71,Friday,19
1320,1320,1519193,ad,False,392,Saturday,20
1321,1321,1189825,ad,False,42,Thursday,23
1322,1322,1457321,ad,False,74,Sunday,13
1323,1323,1324982,ad,False,45,Monday,16
1324,1324,1150318,ad,False,7,Tuesday,19
1325,1325,1614474,ad,False,104,Thursday,22
1326,1326,1281293,ad,False,16,Tuesday,19
1327,1327,1392971,ad,False,104,Sunday,11
1328,1328,1224652,ad,False,1173,Monday,11
1329,1329,1065880,ad,False,184,Friday,15
1330,1330,913037,psa,False,59,Thursday,16
1331,1331,1204642,ad,False,183,Saturday,9
1332,1332,1119616,ad,False,3,Tuesday,19
1333,1333,1131035,ad,False,23,Saturday,18
1334,1334,1164942,ad,False,62,Friday,23
1335,1335,1138355,ad,False,18,Sunday,22
1336,1336,1243901,ad,False,87,Tuesday,19
1337,1337,1217833,ad,False,36,Monday,21
1338,1338,1011303,ad,False,466,Monday,13
1339,1339,1122040,ad,False,63,Saturday,21
1340,1340,1485516,ad,False,334,Thursday,12
1341,1341,1123861,ad,False,113,Wednesday,19
1342,1342,1166276,ad,False,18,Tuesday,19
1343,1343,1458229,ad,False,131,Tuesday,1
1344,1344,1007287,ad,False,215,Sunday,19
1345,1345,1025546,ad,True,39,Tuesday,12
1346,1346,912514,psa,False,8,Saturday,11
1347,1347,913526,psa,False,75,Thursday,1
1348,1348,1230696,ad,False,96,Tuesday,8
1349,1349,1057695,ad,False,245,Saturday,17
1350,1350,1301558,ad,False,240,Monday,6
1351,1351,1407162,ad,False,526,Thursday,20
1352,1352,1323123,ad,False,87,Friday,17
1353,1353,1376049,ad,False,49,Friday,7
1354,1354,1301715,ad,False,156,Tuesday,22
1355,1355,1030371,ad,True,257,Saturday,19
1356,1356,1364059,ad,False,95,Sunday,1
1357,1357,1534611,ad,False,79,Sunday,12
1358,1358,1399899,ad,False,47,Saturday,14
1359,1359,1597922,ad,False,39,Saturday,7
1360,1360,1257054,ad,False,76,Friday,23
1361,1361,1281667,ad,False,53,Tuesday,10
1362,1362,1558319,ad,False,39,Saturday,21
1363,1363,1328442,ad,False,79,Wednesday,17
1364,1364,1531494,ad,False,63,Monday,8
1365,1365,1517982,ad,False,131,Saturday,9
1366,1366,1340994,ad,False,76,Tuesday,23
1367,1367,905347,psa,False,53,Wednesday,20
1368,1368,1146390,ad,True,126,Tuesday,15
1369,1369,1572392,ad,False,190,Tuesday,23
1370,1370,1476632,ad,False,46,Friday,15
1371,1371,1269712,ad,False,20,Tuesday,19
1372,1372,1434080,ad,False,57,Thursday,23
1373,1373,1476512,ad,False,50,Friday,16
1374,1374,1075446,ad,False,36,Tuesday,14
1375,1375,1248600,ad,False,47,Tuesday,12
1376,1376,903663,psa,False,59,Thursday,1
1377,1377,1527549,ad,False,23,Monday,19
1378,1378,1372263,ad,False,61,Saturday,16
1379,1379,1524089,ad,False,68,Sunday,20
1380,1380,1433457,ad,False,12,Wednesday,7
1381,1381,1330593,ad,False,189,Friday,20
1382,1382,1557125,ad,False,20,Tuesday,20
1383,1383,1129971,ad,False,170,Sunday,20
1384,1384,1289815,ad,False,182,Wednesday,20
1385,1385,1322263,ad,False,88,Friday,19
1386,1386,1281018,ad,False,29,Wednesday,20
1387,1387,1136799,ad,True,121,Friday,19
1388,1388,1217888,ad,False,21,Tuesday,15
1389,1389,1044512,ad,False,326,Friday,10
1390,1390,1306771,ad,False,174,Saturday,9
1391,1391,1649882,ad,False,33,Friday,8
1392,1392,1315542,ad,False,177,Tuesday,11
1393,1393,1572277,ad,False,69,Tuesday,23
1394,1394,1125068,ad,False,101,Tuesday,12
1395,1395,909691,psa,False,27,Wednesday,19
1396,1396,1290147,ad,False,90,Tuesday,20
1397,1397,1580505,ad,False,305,Wednesday,19
1398,1398,1105726,ad,False,120,Monday,17
1399,1399,1180869,ad,False,19,Tuesday,18
1400,1400,1035132,ad,False,51,Friday,15
1401,1401,1123625,ad,True,136,Sunday,21
1402,1402,1563581,ad,False,177,Saturday,19
1403,1403,1415310,ad,False,96,Friday,21
1404,1404,1181804,ad,False,194,Friday,9
1405,1405,1427648,ad,False,51,Thursday,21
1406,1406,1579367,ad,False,27,Tuesday,20
1407,1407,1195757,ad,False,49,Friday,12
1408,1408,1107099,ad,False,42,Saturday,10
1409,1409,1070438,ad,False,75,Saturday,12
1410,1410,1187036,ad,False,85,Tuesday,22
1411,1411,1598175,ad,False,58,Friday,17
1412,1412,1599284,ad,False,144,Saturday,19
1413,1413,1549266,ad,False,438,Thursday,14
1414,1414,908945,psa,False,23,Tuesday,20
1415,1415,1211010,ad,True,427,Friday,15
1416,1416,1087293,ad,False,24,Thursday,19
1417,1417,1089213,ad,False,29,Saturday,20
1418,1418,1164193,ad,False,123,Friday,19
1419,1419,1156693,ad,False,77,Friday,13
1420,1420,1350142,ad,False,271,Saturday,12
1421,1421,1043282,ad,False,24,Friday,16
1422,1422,1182949,ad,False,27,Wednesday,19
1423,1423,1222487,ad,False,168,Sunday,14
1424,1424,1379950,ad,False,69,Sunday,16
1425,1425,1592119,ad,False,22,Tuesday,19
1426,1426,1466506,ad,False,35,Wednesday,12
1427,1427,1483282,ad,False,50,Friday,15
1428,1428,1591813,ad,False,53,Friday,18
1429,1429,1156632,ad,False,212,Friday,16
1430,1430,1192281,ad,False,42,Thursday,23
1431,1431,1543432,ad,False,20,Tuesday,20
1432,1432,1286670,ad,False,177,Friday,20
1433,1433,1532853,ad,False,249,Monday,21
1434,1434,903592,psa,False,7,Tuesday,20
1435,1435,1266711,ad,False,96,Friday,19
1436,1436,1380479,ad,False,65,Friday,22
1437,1437,1447861,ad,False,113,Thursday,18
1438,1438,1164508,ad,False,1,Tuesday,19
1439,1439,1212566,ad,False,101,Saturday,19
1440,1440,1195589,ad,False,31,Tuesday,11
1441,1441,1375973,ad,False,25,Tuesday,21
1442,1442,1648310,ad,False,123,Friday,20
1443,1443,1039083,ad,False,169,Friday,19
1444,1444,1309862,ad,False,94,Saturday,15
1445,1445,1044975,ad,False,461,Friday,22
1446,1446,915452,psa,False,13,Saturday,10
1447,1447,1046219,ad,False,38,Tuesday,20
1448,1448,1268965,ad,False,286,Wednesday,8
1449,1449,1013839,ad,False,121,Thursday,23
1450,1450,1311254,ad,False,13,Sunday,17
1451,1451,1120321,ad,False,10,Tuesday,19
1452,1452,1261161,ad,False,104,Saturday,16
1453,1453,1197665,ad,False,97,Thursday,21
1454,1454,1512624,ad,False,50,Wednesday,19
1455,1455,1061201,ad,False,115,Monday,19
1456,1456,1558814,ad,False,145,Saturday,17
1457,1457,1113500,ad,False,68,Friday,19
1458,1458,1109533,ad,False,218,Wednesday,17
1459,1459,1486558,ad,False,68,Saturday,14
1460,1460,1298959,ad,False,72,Tuesday,22
1461,1461,1283762,ad,False,60,Tuesday,22
1462,1462,1432548,ad,False,252,Thursday,20
1463,1463,1470973,ad,False,71,Tuesday,23
1464,1464,1565220,ad,False,77,Tuesday,15
1465,1465,1492602,ad,False,77,Sunday,11
1466,1466,1198340,ad,False,90,Monday,17
1467,1467,1562455,ad,False,521,Saturday,9
1468,1468,1242290,ad,False,44,Saturday,21
1469,1469,1055777,ad,False,162,Friday,17
1470,1470,1550135,ad,False,21,Sunday,11
1471,1471,1329499,ad,False,354,Wednesday,8
1472,1472,1052397,ad,False,24,Wednesday,16
1473,1473,1605610,ad,False,75,Saturday,12
1474,1474,1200921,ad,False,69,Monday,18
1475,1475,1409561,ad,False,269,Thursday,22
1476,1476,1309010,ad,False,46,Tuesday,20
1477,1477,1075325,ad,False,22,Monday,12
1478,1478,1255018,ad,False,40,Tuesday,9
1479,1479,1600169,ad,False,153,Friday,13
1480,1480,1295102,ad,False,145,Sunday,19
1481,1481,1449135,ad,False,50,Friday,2
1482,1482,1169424,ad,False,136,Saturday,16
1483,1483,1014252,ad,False,58,Saturday,13
1484,1484,1333521,ad,False,38,Tuesday,19
1485,1485,1260501,ad,False,16,Tuesday,19
1486,1486,1299428,ad,False,20,Tuesday,19
1487,1487,1613326,ad,False,11,Tuesday,19
1488,1488,1483255,ad,False,70,Sunday,21
1489,1489,915096,psa,False,73,Wednesday,19
1490,1490,1002758,ad,False,58,Thursday,13
1491,1491,1196260,ad,False,76,Saturday,13
1492,1492,1219617,ad,False,69,Wednesday,11
1493,1493,1362741,ad,False,20,Tuesday,19
1494,1494,1548809,ad,False,86,Tuesday,21
1495,1495,1433913,ad,False,353,Saturday,17
1496,1496,1651623,ad,False,10,Tuesday,20
1497,1497,1605929,ad,False,53,Saturday,13
1498,1498,1543055,ad,False,133,Tuesday,22
1499,1499,1239202,ad,False,6,Tuesday,20
1500,1500,1439279,ad,False,52,Wednesday,19
1501,1501,1268423,ad,False,41,Saturday,20
1502,1502,1093244,ad,False,39,Tuesday,19
1503,1503,1425423,ad,False,16,Tuesday,21
1504,1504,1648539,ad,False,25,Thursday,19
1505,1505,1048063,ad,False,80,Tuesday,20
1506,1506,1478041,ad,False,21,Wednesday,7
1507,1507,1410751,ad,False,148,Sunday,14
1508,1508,1439119,ad,False,292,Monday,19
1509,1509,1266103,ad,False,334,Friday,19
1510,1510,1022650,ad,False,62,Monday,10
1511,1511,1605718,ad,True,857,Friday,13
1512,1512,1213445,ad,False,19,Tuesday,18
1513,1513,1296065,ad,False,315,Saturday,21
1514,1514,1540047,ad,False,103,Saturday,23
1515,1515,1499237,ad,False,140,Tuesday,10
1516,1516,1482392,ad,False,183,Friday,19
1517,1517,1100037,ad,False,112,Tuesday,16
1518,1518,1207881,ad,False,133,Saturday,19
1519,1519,1289892,ad,False,90,Friday,3
1520,1520,1518065,ad,False,216,Thursday,14
1521,1521,1555239,ad,False,232,Wednesday,5
1522,1522,1640851,ad,False,413,Monday,11
1523,1523,1472788,ad,False,3,Tuesday,9
1524,1524,1311260,ad,False,241,Thursday,14
1525,1525,1040946,ad,False,82,Friday,3
1526,1526,1008730,ad,True,151,Tuesday,17
1527,1527,1295006,ad,False,104,Sunday,13
1528,1528,1458758,ad,False,70,Wednesday,12
1529,1529,1580925,ad,False,40,Saturday,20
1530,1530,1418410,ad,False,4,Saturday,12
1531,1531,1021120,ad,False,71,Tuesday,17
1532,1532,1283031,ad,False,62,Monday,19
1533,1533,1219079,ad,False,9,Tuesday,19
1534,1534,1464242,ad,False,44,Saturday,19
1535,1535,1607238,ad,False,137,Friday,21
1536,1536,1482789,ad,False,36,Wednesday,13
1537,1537,1351060,ad,False,127,Wednesday,23
1538,1538,910412,psa,False,103,Sunday,10
1539,1539,1484675,ad,False,6,Tuesday,19
1540,1540,1014998,ad,False,89,Thursday,16
1541,1541,1129582,ad,False,58,Friday,21
1542,1542,1287115,ad,False,91,Wednesday,19
1543,1543,1300171,ad,False,86,Friday,15
1544,1544,1025763,ad,False,8,Tuesday,19
1545,1545,1333178,ad,False,38,Saturday,13
1546,1546,917568,psa,False,272,Friday,17
1547,1547,1340998,ad,False,128,Tuesday,21
1548,1548,1145809,ad,False,138,Thursday,20
1549,1549,1334341,ad,False,12,Tuesday,21
1550,1550,1562399,ad,False,265,Thursday,20
1551,1551,1500001,ad,True,73,Saturday,20
1552,1552,909949,psa,False,98,Sunday,8
1553,1553,1256500,ad,False,284,Friday,20
1554,1554,1289609,ad,False,15,Saturday,14
1555,1555,1414024,ad,False,81,Thursday,19
1556,1556,1220710,ad,False,9,Wednesday,19
1557,1557,915357,psa,False,63,Thursday,7
1558,1558,1434266,ad,True,90,Wednesday,12
1559,1559,1531314,ad,False,138,Tuesday,21
1560,1560,1478276,ad,False,7,Thursday,21
1561,1561,1562135,ad,False,83,Saturday,19
1562,1562,1244408,ad,False,3,Tuesday,19
1563,1563,1302256,ad,False,59,Tuesday,14
1564,1564,1498785,ad,False,26,Tuesday,20
1565,1565,1428061,ad,False,2,Tuesday,19
1566,1566,1148303,ad,False,106,Saturday,17
1567,1567,1109295,ad,False,58,Tuesday,22
1568,1568,1151693,ad,False,14,Wednesday,2
1569,1569,1454537,ad,False,33,Tuesday,12
1570,1570,1574955,ad,False,360,Thursday,11
1571,1571,1124403,ad,False,46,Tuesday,20
1572,1572,1302357,ad,False,41,Saturday,15
1573,1573,1015591,ad,False,6,Tuesday,19
1574,1574,1348170,ad,True,323,Friday,19
1575,1575,1203519,ad,False,205,Thursday,22
1576,1576,1204650,ad,False,657,Thursday,13
1577,1577,916027,psa,False,33,Thursday,22
1578,1578,1073707,ad,False,118,Tuesday,21
1579,1579,1299478,ad,False,21,Tuesday,19
1580,1580,1193261,ad,False,105,Saturday,13
1581,1581,1339331,ad,False,144,Thursday,23
1582,1582,1405268,ad,False,42,Thursday,18
1583,1583,1478715,ad,False,53,Thursday,10
1584,1584,1007199,ad,False,39,Tuesday,19
1585,1585,1106486,ad,False,40,Wednesday,19
1586,1586,1588315,ad,False,65,Friday,20
1587,1587,1599368,ad,False,85,Friday,22
1588,1588,915726,psa,False,47,Friday,3
1589,1589,1453099,ad,False,117,Tuesday,19
1590,1590,1475039,ad,False,129,Thursday,18
1591,1591,1101182,ad,False,54,Monday,11
1592,1592,1097281,ad,False,31,Tuesday,17
1593,1593,1534748,ad,False,38,Tuesday,10
1594,1594,1438476,ad,False,235,Thursday,18
1595,1595,902896,psa,False,35,Friday,20
1596,1596,1398666,ad,False,130,Saturday,20
1597,1597,1236194,ad,False,19,Wednesday,20
1598,1598,1212931,ad,False,51,Friday,17
1599,1599,1078561,ad,False,35,Wednesday,18
1600,1600,1051357,ad,False,87,Friday,7
1601,1601,1086560,ad,False,124,Saturday,23
1602,1602,1256283,ad,False,72,Tuesday,11
1603,1603,1583910,ad,False,21,Wednesday,12
1604,1604,1419130,ad,False,9,Wednesday,6
1605,1605,913740,psa,False,38,Saturday,9
1606,1606,1439803,ad,False,52,Wednesday,20
1607,1607,914030,psa,False,50,Friday,22
1608,1608,1531798,ad,False,173,Thursday,15
1609,1609,1330222,ad,False,32,Tuesday,20
1610,1610,1086604,ad,False,73,Saturday,7
1611,1611,1444390,ad,False,7,Wednesday,19
1612,1612,1274387,ad,False,68,Monday,21
1613,1613,1427749,ad,False,11,Thursday,20
1614,1614,1040457,ad,False,138,Wednesday,8
1615,1615,1555335,ad,False,71,Thursday,19
1616,1616,1316996,ad,False,33,Wednesday,15
1617,1617,1223133,ad,False,11,Friday,17
1618,1618,1590760,ad,False,17,Tuesday,12
1619,1619,1057159,ad,False,32,Tuesday,20
1620,1620,1465040,ad,False,47,Friday,19
1621,1621,1431407,ad,False,56,Thursday,10
1622,1622,1340353,ad,False,79,Friday,15
1623,1623,1094913,ad,False,13,Friday,19
1624,1624,1167505,ad,False,114,Sunday,7
1625,1625,1650108,ad,False,262,Monday,20
1626,1626,1188491,ad,False,29,Saturday,14
1627,1627,1443643,ad,False,72,Wednesday,22
1628,1628,905340,psa,False,7,Tuesday,19
1629,1629,1192954,ad,False,172,Thursday,13
1630,1630,1557629,ad,True,231,Sunday,19
1631,1631,1474690,ad,False,114,Tuesday,23
1632,1632,1440716,ad,False,40,Friday,17
1633,1633,1597769,ad,False,56,Monday,21
1634,1634,1077235,ad,False,91,Thursday,20
1635,1635,1431863,ad,False,170,Saturday,7
1636,1636,1362573,ad,False,136,Friday,13
1637,1637,1391181,ad,False,14,Tuesday,16
1638,1638,1251945,ad,False,110,Friday,13
1639,1639,1336698,ad,True,104,Tuesday,18
1640,1640,1579486,ad,False,21,Saturday,9
1641,1641,1447279,ad,False,116,Wednesday,19
1642,1642,1491023,ad,False,114,Monday,11
1643,1643,1146696,ad,False,81,Thursday,15
1644,1644,1648756,ad,False,84,Saturday,17
1645,1645,1036556,ad,False,16,Friday,17
1646,1646,1014152,ad,False,58,Tuesday,13
1647,1647,1287777,ad,False,120,Friday,0
1648,1648,1651458,ad,False,62,Wednesday,19
1649,1649,1530817,ad,False,9,Tuesday,19
1650,1650,1081228,ad,False,97,Wednesday,15
1651,1651,1020635,ad,False,53,Saturday,14
1652,1652,1608145,ad,False,34,Tuesday,14
1653,1653,1091109,ad,False,33,Tuesday,12
1654,1654,1204166,ad,False,345,Friday,19
1655,1655,1442691,ad,False,515,Saturday,11
1656,1656,1129167,ad,False,63,Friday,20
1657,1657,1476385,ad,False,69,Thursday,11
1658,1658,1324358,ad,False,13,Wednesday,14
1659,1659,1372625,ad,False,143,Monday,21
1660,1660,1136443,ad,False,76,Friday,9
1661,1661,1485475,ad,False,40,Tuesday,20
1662,1662,1020953,ad,False,245,Thursday,18
1663,1663,1613983,ad,False,23,Tuesday,19
1664,1664,1070623,ad,False,1,Tuesday,19
1665,1665,1187086,ad,False,38,Tuesday,20
1666,1666,1126424,ad,False,123,Wednesday,8
1667,1667,1145501,ad,False,43,Thursday,22
1668,1668,1649223,ad,False,50,Monday,20
1669,1669,1625758,ad,False,170,Friday,5
1670,1670,1180347,ad,False,13,Tuesday,16
1671,1671,1520496,ad,False,35,Wednesday,19
1672,1672,1385285,ad,False,335,Friday,10
1673,1673,1173346,ad,False,167,Thursday,5
1674,1674,1113466,ad,False,123,Sunday,1
1675,1675,1583623,ad,False,91,Tuesday,22
1676,1676,1310321,ad,False,9,Friday,13
1677,1677,1596878,ad,False,85,Saturday,10
1678,1678,1339190,ad,False,176,Friday,16
1679,1679,912118,psa,False,50,Thursday,22
1680,1680,1391506,ad,False,87,Friday,23
1681,1681,1549413,ad,False,74,Saturday,19
1682,1682,1578654,ad,False,231,Saturday,10
1683,1683,1317167,ad,False,141,Friday,20
1684,1684,1210459,ad,False,15,Tuesday,5
1685,1685,1333179,ad,False,38,Thursday,22
1686,1686,1131590,ad,False,226,Saturday,13
1687,1687,1348397,ad,False,98,Saturday,16
1688,1688,900213,psa,False,159,Thursday,13
1689,1689,1442767,ad,False,45,Wednesday,11
1690,1690,1150913,ad,False,71,Sunday,9
1691,1691,1571132,ad,False,52,Tuesday,20
1692,1692,1239300,ad,False,62,Sunday,7
1693,1693,1553020,ad,False,40,Monday,10
1694,1694,1178070,ad,False,52,Saturday,21
1695,1695,1107386,ad,False,185,Monday,16
1696,1696,1409363,ad,False,374,Saturday,11
1697,1697,1257250,ad,False,283,Wednesday,19
1698,1698,1639771,ad,False,214,Monday,10
1699,1699,1060268,ad,False,157,Monday,11
1700,1700,1078366,ad,False,214,Wednesday,20
1701,1701,1081785,ad,False,108,Monday,19
1702,1702,1363156,ad,False,182,Tuesday,19
1703,1703,1478222,ad,False,61,Tuesday,17
1704,1704,1311052,ad,False,50,Sunday,15
1705,1705,1071885,ad,False,107,Tuesday,20
1706,1706,1465843,ad,False,20,Friday,10
1707,1707,1028818,ad,False,180,Wednesday,10
1708,1708,1475077,ad,False,149,Monday,18
1709,1709,1600655,ad,False,27,Saturday,12
1710,1710,1427848,ad,False,33,Friday,12
1711,1711,1137859,ad,False,132,Friday,8
1712,1712,1048408,ad,False,78,Saturday,23
1713,1713,1190518,ad,False,130,Sunday,3
1714,1714,1302147,ad,False,6,Tuesday,19
1715,1715,1374556,ad,False,65,Tuesday,18
1716,1716,1562143,ad,False,39,Tuesday,11
1717,1717,1553912,ad,False,48,Thursday,9
1718,1718,1425092,ad,False,98,Friday,23
1719,1719,1639800,ad,False,68,Saturday,11
1720,1720,1651261,ad,False,24,Tuesday,20
1721,1721,1461125,ad,False,17,Tuesday,10
1722,1722,1383661,ad,False,37,Wednesday,19
1723,1723,1549693,ad,False,675,Thursday,17
1724,1724,1020747,ad,True,566,Tuesday,20
1725,1725,1226076,ad,False,59,Thursday,23
1726,1726,1192492,ad,False,230,Wednesday,9
1727,1727,1325382,ad,False,37,Wednesday,15
1728,1728,1579324,ad,False,73,Tuesday,10
1729,1729,1415025,ad,False,215,Tuesday,10
1730,1730,1374234,ad,False,582,Thursday,2
1731,1731,1468521,ad,False,60,Wednesday,12
1732,1732,1562933,ad,False,15,Tuesday,22
1733,1733,1578481,ad,False,92,Friday,18
1734,1734,1613891,ad,False,31,Thursday,20
1735,1735,1249055,ad,False,52,Thursday,1
1736,1736,1024062,ad,False,5,Wednesday,18
1737,1737,1497618,ad,False,131,Friday,22
1738,1738,1548046,ad,False,35,Tuesday,20
1739,1739,1462790,ad,False,52,Tuesday,17
1740,1740,1520119,ad,False,105,Sunday,17
1741,1741,1080169,ad,False,18,Thursday,17
1742,1742,1617182,ad,False,53,Wednesday,11
1743,1743,1164187,ad,False,36,Friday,16
1744,1744,1562799,ad,False,37,Sunday,8
1745,1745,1603619,ad,False,39,Saturday,21
1746,1746,1120925,ad,False,38,Thursday,19
1747,1747,1456868,ad,False,29,Friday,20
1748,1748,1354449,ad,False,58,Friday,0
1749,1749,919727,psa,False,139,Wednesday,21
1750,1750,1104903,ad,False,7,Sunday,18
1751,1751,1527175,ad,False,5,Tuesday,19
